record_id,source_type,full_name,phone_number,imsi,imei,account_number,social_handle,ip_address,source_port,address,phone,national_id,email,device_id
REC-37772,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37773,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37774,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37775,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37776,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37777,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37778,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37779,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37780,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37781,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37782,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37783,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37784,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37785,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37786,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37787,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37788,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37789,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37790,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37791,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37792,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37793,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37794,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37795,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37796,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37797,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37798,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37799,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37800,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37801,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37802,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37803,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37804,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37805,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37806,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37807,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37808,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37809,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37810,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37811,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37812,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37813,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37814,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37815,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37816,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37817,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37818,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37819,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37820,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37821,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37822,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37823,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37824,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37825,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37826,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37827,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37828,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37829,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37830,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37831,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37832,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37833,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37834,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37835,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37836,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37837,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37838,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37839,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37840,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37841,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37842,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37843,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37844,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37845,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37846,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37847,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37848,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37849,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37850,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37851,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37852,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37853,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37854,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37855,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37856,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37857,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37858,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37859,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37860,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37861,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37862,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37863,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37864,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37865,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37866,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37867,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37868,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37869,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37870,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37871,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37872,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37873,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37874,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37875,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37876,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37877,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37878,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37879,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37880,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37881,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37882,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37883,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37884,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37885,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37886,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37887,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37888,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37889,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37890,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37891,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37892,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37893,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37894,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37895,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37896,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37897,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37898,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37899,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37900,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37901,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37902,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37903,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37904,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37905,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37906,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37907,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37908,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37909,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37910,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37911,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37912,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37913,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37914,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37915,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37916,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37917,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37918,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37919,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37920,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37921,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37922,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37923,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37924,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37925,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37926,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37927,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37928,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37929,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37930,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37931,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37932,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37933,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37934,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37935,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37936,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37937,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37938,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37939,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37940,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37941,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37942,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37943,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37944,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37945,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37946,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37947,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37948,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37949,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37950,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37951,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37952,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37953,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37954,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37955,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37956,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37957,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37958,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37959,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37960,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37961,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37962,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37963,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37964,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37965,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37966,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37967,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37968,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37969,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37970,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37971,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37972,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37973,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37974,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37975,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37976,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37977,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37978,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37979,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37980,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37981,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37982,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37983,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37984,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37985,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37986,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37987,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37988,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37989,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37990,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37991,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-37992,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37993,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37994,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37995,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-37996,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-37997,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-37998,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-37999,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38000,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38001,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38002,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-38003,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-38004,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38005,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38006,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38007,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-38008,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-38009,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-38010,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38011,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38012,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38013,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38014,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-38015,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-38016,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-38017,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38018,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38019,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-38020,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-38021,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-38022,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38023,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-38024,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38025,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-38026,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38027,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38028,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-38029,TELECOM,,+919811001005,IMSI-005,IMEI-005,,,,,,+919811001005,,,IMEI-005
REC-38030,TELECOM,,+919811001004,IMSI-004,IMEI-004,,,,,,+919811001004,,,IMEI-004
REC-38031,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
REC-38032,TELECOM,,+919811001002,IMSI-002,IMEI-002,,,,,,+919811001002,,,IMEI-002
REC-38033,TELECOM,,+919811001003,IMSI-003,IMEI-003,,,,,,+919811001003,,,IMEI-003
REC-38034,TELECOM,,+919811001001,IMSI-001,IMEI-001,,,,,,+919811001001,,,IMEI-001
